 TimeSt,Latitude,Longitude,_ID,Country,Province,City,POIID,Dist
2017-06-21 08:17:53.693,43.70300,-79.51200,5554157,CA,ON,York,POI1,3741.88425486591
2017-06-21 08:24:11.420,43.70300,-79.51200,4862191,CA,ON,York,POI1,3741.88425486591
2017-06-21 08:26:07.550,43.92020,-80.09420,4885055,CA,ON,Orangeville,POI1,7402.727549580001
2017-06-21 08:35:14.887,52.26270,-113.76700,5022104,CA,AB,Red Deer,POI3,2559.340765125435
2017-06-21 10:05:00.017,44.35700,-78.74050,4612366,CA,ON,Lindsay,POI1,3478.586987471763
2017-06-21 10:30:23.100,43.76600,-79.44900,4933140,CA,ON,North York,POI1,3301.4935318042226
2017-06-21 10:32:51.667,42.93990,-81.27090,4979952,CA,ON,London,POI1,11479.958359511273
2017-06-21 11:11:20.343,52.12420,-106.66500,5480995,CA,SK,Saskatoon,POI3,1823.0777444598414
2017-06-21 11:21:26.770,52.26741,-113.76598,5600961,CA,AB,Red Deer,POI3,2589.45248489216
2017-06-21 11:25:32.417,53.47821,-113.39114,4876556,CA,AB,Edmonton,POI1,739.4900357629328
2017-06-21 11:40:23.253,51.12640,-114.14190,5091513,CA,AB,Calgary,POI4,3072.5177002686705
2017-06-21 12:04:39.480,45.05400,-79.34040,5418649,CA,ON,Bracebridge,POI3,3007.0542912509654
2017-06-21 12:07:32.913,43.83597,-79.22787,4653552,CA,ON,Scarborough,POI1,1890.7026360104217
2017-06-21 12:14:48.350,52.31240,-114.11310,4742432,CA,AB,Sylvan Lake,POI3,2842.9269533617917
2017-06-21 12:25:43.580,53.49696,-113.63503,4878321,CA,AB,Edmonton,POI1,995.7919753894423
2017-06-21 13:14:06.600,43.79800,-79.22700,4733995,CA,ON,Scarborough,POI1,1900.9218163046514
2017-06-21 13:14:21.007,51.05574,-113.95685,4736676,CA,AB,Calgary,POI4,3207.3359554138697
2017-06-21 13:26:16.957,43.26490,-79.95550,4886959,CA,ON,Dundas,POI1,6841.329577846634
2017-06-21 14:16:18.950,43.45938,-80.54928,4764282,CA,ON,Waterloo,POI1,9844.154908499753
2017-06-21 14:22:25.733,50.93610,-114.08189,4841248,CA,AB,Calgary,POI4,4111.123528654535
2017-06-21 14:34:35.600,56.71410,-111.38000,5008779,CA,AB,Fort Mcmurray,POI1,6855.268210618916
2017-06-21 14:44:14.590,51.12640,-114.14190,5149084,CA,AB,Calgary,POI4,3072.5177002686705
2017-06-21 15:00:00.287,43.57760,-80.22010,4516550,CA,ON,Guelph,POI1,8034.004351287578
2017-06-21 15:15:17.743,53.51780,-113.55200,5521255,CA,AB,Edmonton,POI1,456.3435199163875
2017-06-21 16:18:55.403,51.04860,-113.96800,4801503,CA,AB,Calgary,POI4,3265.6834550374456
2017-06-21 16:21:22.420,50.96320,-114.08200,5600750,CA,AB,Calgary,POI4,3946.5754414658254
2017-06-21 16:22:41.993,53.48290,-113.49900,5611578,CA,AB,Edmonton,POI1,411.8662175972108
2017-06-21 16:27:20.813,53.51810,-113.57970,4898885,CA,AB,Edmonton,POI1,620.4859337995467
2017-06-21 16:34:23.017,43.60202,-79.62459,5004293,CA,ON,Mississauga,POI1,4538.630163929742
2017-06-21 16:52:26.757,51.04790,-114.00000,5258611,CA,AB,Calgary,POI4,3314.0234501746017
2017-06-21 17:10:59.010,53.54510,-113.51200,4693280,CA,AB,Edmonton,POI1,165.9282401286464
2017-06-21 17:11:05.373,51.08550,-115.34200,4694971,CA,AB,Canmore,POI3,4905.877707123554
2017-06-21 17:25:59.890,50.84760,-114.19580,4882718,CA,AB,Calgary,POI4,4825.032416260821
2017-06-21 18:02:35.023,43.83950,-79.38310,5398100,CA,ON,Thornhill,POI1,2869.833249176155
2017-06-21 18:16:07.497,45.48650,-73.46220,4762107,CA,QC,Greenfield Park,POI3,225.91337392829882
2017-06-21 18:17:01.390,49.68360,-112.83400,5540025,CA,AB,Lethbridge,POI4,12007.14798498493
2017-06-21 18:30:38.333,43.73190,-79.49280,4938458,CA,ON,North York,POI1,3596.865910667911
2017-06-21 18:34:56.767,53.52223,-113.51848,5017667,CA,AB,Edmonton,POI1,257.1401262311625
2017-06-21 18:45:28.523,52.07798,-106.65607,5166591,CA,SK,Saskatoon,POI3,1532.4593085133406
2017-06-21 18:54:33.970,50.87820,-114.03500,5289553,CA,AB,Calgary,POI4,4399.421308830119
2017-06-21 19:09:30.060,47.57760,-80.20360,4676516,CA,ON,Charlton Station,POI1,11283.424088226642
2017-06-21 19:16:47.140,51.05300,-114.16100,4771790,CA,AB,Calgary,POI4,3534.7150294504845
2017-06-21 20:01:46.790,44.38510,-79.69910,4562336,CA,ON,Barrie,POI1,5916.301303688445
2017-06-21 20:11:45.143,42.29080,-82.98700,5485917,CA,ON,Windsor,POI1,8661.390359010058
2017-06-21 20:32:04.993,51.13870,-114.20150,4966264,CA,AB,Calgary,POI4,3107.820277445828
2017-06-21 20:35:14.867,43.35000,-79.75800,5022685,CA,ON,Burlington,POI1,5738.947280511703
2017-06-21 21:16:08.660,50.73620,-113.96950,4762746,CA,AB,Okotoks,POI4,5198.782632534626
2017-06-21 21:19:55.990,43.56340,-79.65090,4811374,CA,ON,Mississauga,POI1,4749.0896158929845
2017-06-21 21:22:36.283,50.41860,-104.59400,4842749,CA,SK,Regina,POI1,3863.2863037248158
2017-06-21 21:30:07.030,46.33770,-79.37170,4929305,CA,ON,North Bay,POI4,3196.390512722369
2017-06-21 21:34:28.950,43.72950,-79.26290,5006495,CA,ON,Scarborough,POI1,2212.5273547031675
2017-06-21 21:41:05.400,45.57970,-73.82049,5099861,CA,QC,Laval,POI3,367.1151987792612
2017-06-21 21:42:02.807,53.54510,-113.51200,5114301,CA,AB,Edmonton,POI1,165.9282401286464
2017-06-21 22:06:48.967,42.17690,-82.76350,5435249,CA,ON,Kingsville-Cottam,POI1,7989.541022639557
2017-06-21 22:15:24.747,50.06490,-110.73300,5522825,CA,AB,Medicine Hat,POI1,2472.921988223664
2017-06-21 00:09:10.267,51.08180,-113.95900,5456111,CA,AB,Calgary,POI4,3051.972355935623
2017-06-21 00:16:13.583,43.12378,-80.73354,4763919,CA,ON,Woodstock,POI1,10300.59572963913
2017-06-21 00:17:08.323,49.09573,-122.67727,4776829,CA,BC,Langley,POI1,6645.90940560023
2017-06-21 00:41:42.960,43.26140,-79.82300,5109582,CA,ON,Ancaster,POI1,6245.728069249856
2017-06-21 00:47:44.670,50.98190,-114.10040,5197065,CA,AB,Calgary,POI4,3861.341018714835
2017-06-21 01:12:45.860,50.64690,-120.37000,5495200,CA,BC,Kamloops,POI4,5899.798270172793
2017-06-21 01:17:46.023,45.39770,-75.75990,4787771,CA,ON,Ottawa,POI4,1103.119792489121
2017-06-21 01:22:14.280,51.01958,-114.20021,4839818,CA,AB,Calgary,POI4,3799.24976768332
2017-06-21 01:22:29.770,44.69880,-63.66400,5609963,CA,NS,Halifax,POI4,3624.9895319515854
2017-06-21 01:30:12.240,43.70610,-79.39292,4930369,CA,ON,Toronto,POI1,3023.2520023274565
2017-06-21 01:46:39.943,43.49340,-79.71260,5185539,CA,ON,Oakville,POI1,5210.498862704493
2017-06-21 01:51:14.207,46.09670,-64.70870,5243476,CA,NB,Dieppe,POI3,3296.8945157697303
2017-06-21 02:12:25.103,50.91500,-114.06000,4709967,CA,AB,Calgary,POI4,4208.20284968617
2017-06-21 02:15:13.990,49.92400,-97.20582,4748876,CA,MB,Winnipeg,POI1,3758.54857090369
2017-06-21 02:30:06.817,51.00750,-114.00400,4929476,CA,AB,Calgary,POI4,3564.971074198639
2017-06-21 02:30:22.267,49.20591,-122.93197,4932088,CA,BC,New Westminster,POI1,5867.115786102297
2017-06-21 02:39:10.360,43.95585,-79.44599,5076794,CA,ON,Richmond Hill,POI1,3363.936019665093
2017-06-21 02:43:04.760,45.50381,-73.68475,5131126,CA,QC,Saint-Laurent,POI3,117.39785803054505
2017-06-21 02:56:23.473,53.41430,-113.42600,5323665,CA,AB,Edmonton,POI1,922.055715566003
2017-06-21 03:02:32.413,51.04860,-113.96800,4581685,CA,AB,Calgary,POI4,3265.6834550374456
2017-06-21 04:42:11.857,45.44470,-73.70540,5118919,CA,QC,Dorval,POI3,492.9976309544048
2017-06-21 04:50:35.240,53.44221,-113.44510,5233435,CA,AB,Edmonton,POI1,710.9300735235012
2017-06-21 05:52:14.487,43.84120,-79.32620,5255277,CA,ON,Markham,POI1,2511.214191220991
2017-06-21 05:53:47.547,43.88000,-79.25430,5276069,CA,ON,Markham,POI1,2076.052950685966
2017-06-21 05:57:00.603,46.79350,-71.24650,5329418,CA,QC,Québec,POI4,7693.660357232336
2017-06-21 06:04:24.727,43.78760,-79.15410,4603758,CA,ON,Scarborough,POI1,1462.8535131962797
2017-06-21 06:07:35.513,51.03780,-114.06500,4653861,CA,AB,Calgary,POI4,3470.4279829864927
2017-06-21 06:19:18.813,44.33030,-79.72680,5571645,CA,ON,Barrie,POI1,5891.457122668263
2017-06-21 06:20:15.047,45.41520,-75.87530,5583212,CA,QC,Gatineau,POI3,1024.4994380609717
2017-06-21 06:30:35.887,43.61760,-79.58170,4934542,CA,ON,Mississauga,POI1,4267.691241257461
2017-06-21 06:41:26.280,43.57000,-79.58080,5105456,CA,ON,Mississauga,POI1,4344.8572189210345
2017-06-21 06:58:16.057,53.52630,-113.28700,5342667,CA,AB,Sherwood Park,POI1,1262.2921374018422
2017-06-21 07:17:53.360,43.19540,-79.21890,5552182,CA,ON,Saint Catharines,POI1,4429.013809800986
2017-06-21 07:32:06.287,43.57380,-79.71930,4966165,CA,ON,Mississauga,POI1,5121.814134089886
2017-06-21 07:34:06.257,53.50740,-113.51200,4998788,CA,AB,Edmonton,POI1,297.7531058537519
2017-06-21 08:02:54.227,45.47873,-73.83533,5401462,CA,QC,Dollard-Des-Ormeaux,POI3,285.6404024454289
2017-06-21 08:03:20.153,43.83950,-79.38310,5403659,CA,ON,Thornhill,POI1,2869.833249176155
2017-06-21 08:04:51.233,45.42980,-75.69310,5419535,CA,ON,Ottawa,POI3,907.666381896838
2017-06-21 08:14:20.137,43.57690,-79.62830,4736277,CA,ON,Mississauga,POI1,4599.337292572828
2017-06-21 08:16:18.633,53.44183,-113.58934,5532607,CA,AB,Edmonton,POI1,935.107237282886
2017-06-21 08:21:38.773,53.54807,-113.59434,4832245,CA,AB,Edmonton,POI1,685.4705022569586
2017-06-21 08:45:58.777,43.56340,-79.65090,5175554,CA,ON,Mississauga,POI1,4749.0896158929845
2017-06-21 09:07:43.010,53.55270,-113.42168,5444559,CA,AB,Edmonton,POI1,406.2237894316338
2017-06-21 09:07:58.070,51.00810,-114.07300,4657004,CA,AB,Calgary,POI4,3661.37569521128
2017-06-21 09:09:25.527,45.44310,-73.75100,4675730,CA,QC,Dorval,POI3,505.22857992578827
2017-06-21 09:09:30.600,53.53140,-113.58200,4676392,CA,AB,Edmonton,POI1,615.418035030512
2017-06-21 09:13:07.427,53.41040,-113.51700,4718565,CA,AB,Edmonton,POI1,887.74254047978
2017-06-21 09:15:34.870,52.12250,-106.72488,4755280,CA,SK,Saskatoon,POI3,1800.3145812153373
2017-06-21 09:28:21.137,42.90265,-78.93470,4910123,CA,ON,Fort Erie,POI1,5994.236162291178
2017-06-21 09:35:27.547,53.51850,-113.65790,5024689,CA,AB,Edmonton,POI1,1102.7478545376598
2017-06-21 09:38:39.080,52.24600,-113.79100,5069100,CA,AB,Red Deer,POI3,2450.0397849694314
2017-06-21 10:01:35.037,43.54120,-80.24690,4554006,CA,ON,Guelph,POI1,8184.893958096143
2017-06-21 10:01:56.997,45.58460,-73.20390,4573881,CA,QC,Beloeil,POI3,394.7517906977007
2017-06-21 10:06:45.413,52.12250,-106.72488,5434680,CA,SK,Saskatoon,POI3,1800.3145812153373
2017-06-21 11:06:02.530,53.46880,-113.50800,4628667,CA,AB,Edmonton,POI1,512.8658989127425
2017-06-21 11:31:33.040,43.70300,-79.51200,4957311,CA,ON,York,POI1,3741.88425486591
2017-06-21 11:50:29.120,43.73530,-79.54080,5231791,CA,ON,North York,POI1,3888.402990863195
2017-06-21 12:04:14.333,43.70560,-79.42790,5410984,CA,ON,Toronto,POI1,3232.9189337245202
2017-06-21 12:13:48.890,51.11880,-113.94710,4728425,CA,AB,Calgary,POI4,2812.2602149293907
2017-06-21 12:14:34.250,43.74760,-79.69120,4739122,CA,ON,Brampton,POI1,4810.293730215809
2017-06-21 12:32:32.880,51.01960,-114.20029,4972665,CA,AB,Calgary,POI4,3799.269194618579
2017-06-21 13:01:17.040,49.18919,-122.54371,5382672,CA,BC,Maple Ridge,POI1,6216.656273152496
2017-06-21 13:02:12.960,49.24173,-123.05769,5391322,CA,BC,Vancouver,POI1,5683.682094823433
2017-06-21 13:34:41.723,43.44620,-79.66880,5013520,CA,ON,Oakville,POI1,5076.055255785168
2017-06-21 14:12:30.180,43.64770,-79.41740,4711730,CA,ON,Toronto,POI1,3269.8195717963777
2017-06-21 14:32:20.333,50.93360,-114.11500,4969244,CA,AB,Calgary,POI4,4176.096496045455
2017-06-21 14:44:04.310,43.43090,-79.77670,5145241,CA,ON,Oakville,POI1,5664.422624997751
2017-06-21 15:08:54.320,52.12940,-106.66100,4669560,CA,SK,Saskatoon,POI3,1856.8188241611258
2017-06-21 15:22:17.640,53.63130,-113.52450,4839872,CA,AB,Edmonton,POI1,594.4478186365582
2017-06-21 15:27:16.657,43.70330,-79.76030,4897033,CA,ON,Brampton,POI1,5251.891546748741
2017-06-21 15:31:41.167,51.08230,-113.95780,4960728,CA,AB,Calgary,POI4,3047.3155298942584
2017-06-21 15:54:33.103,44.31280,-78.32560,5289027,CA,ON,Peterborough,POI1,4825.746360636921
2017-06-21 15:55:35.747,43.09660,-79.12760,5306451,CA,ON,Niagara Falls,POI1,4873.489123643852
2017-06-21 16:04:56.590,43.72640,-79.39780,5421002,CA,ON,Toronto,POI1,3024.5889757954146
2017-06-21 16:15:03.527,43.66660,-79.38230,4746682,CA,ON,Toronto,POI1,3030.5994157978635
2017-06-21 16:20:32.977,56.72820,-111.37168,5586192,CA,AB,Fort Mcmurray,POI1,6827.642444522564
2017-06-21 16:31:35.270,50.97258,-114.08328,4958985,CA,AB,Calgary,POI4,3891.6288476290124
2017-06-21 18:00:17.760,43.59240,-79.69530,5372640,CA,ON,Mississauga,POI1,4959.538085814083
2017-06-21 18:00:43.630,51.04940,-113.95640,4531924,CA,AB,Calgary,POI4,3245.3565978877714
2017-06-21 18:12:49.407,42.93990,-81.27090,5495525,CA,ON,London,POI1,11479.958359511273
2017-06-21 18:13:02.577,51.02420,-114.10040,5498316,CA,AB,Calgary,POI4,3606.906613979592
2017-06-21 18:19:41.363,43.37990,-79.76680,4808624,CA,ON,Burlington,POI1,5715.56470625964
2017-06-21 19:00:53.547,44.34061,-76.19576,4534995,CA,ON,Gananoque,POI4,5825.98699862922
2017-06-21 19:52:11.537,44.23770,-76.56020,5255337,CA,ON,Kingston,POI4,6928.37156262022
2017-06-21 20:08:13.473,51.28890,-114.01500,5447420,CA,AB,Airdrie,POI4,1936.7250422592738
2017-06-21 20:10:19.917,45.42650,-75.72972,4685396,CA,QC,Gatineau,POI3,933.674859472159
2017-06-21 20:21:06.720,43.64470,-79.38410,5593176,CA,ON,Toronto,POI1,3087.4225538682
2017-06-21 20:38:30.367,45.50570,-73.68140,5068065,CA,QC,Saint-Laurent,POI3,105.40557549407526
2017-06-21 21:00:51.010,53.55848,-113.49825,4533630,CA,AB,Edmonton,POI1,111.29535976786356
2017-06-21 21:04:23.423,50.98700,-113.96340,5413397,CA,AB,Calgary,POI4,3636.2535081625833
2017-06-21 22:10:26.140,45.40190,-75.75130,5469008,CA,ON,Ottawa,POI3,1091.4370487149922
2017-06-21 22:40:27.097,51.03810,-114.11800,5092487,CA,AB,Calgary,POI4,3551.9180594191516
2017-06-21 00:06:55.670,43.58690,-79.75590,5435665,CA,ON,Mississauga,POI1,5316.519590158386
2017-06-21 01:01:31.447,43.43810,-80.50990,4551235,CA,ON,Kitchener,POI1,9611.764563839337
2017-06-21 02:03:55.807,51.04940,-113.95640,4598259,CA,AB,Calgary,POI4,3245.3565978877714
2017-06-21 02:04:37.787,45.32440,-75.60480,5418207,CA,ON,Ottawa,POI4,717.3520133214074
2017-06-21 02:17:11.183,43.76483,-79.40995,5540931,CA,ON,Toronto,POI1,3060.676952967057
2017-06-21 02:18:50.650,53.43028,-113.62512,5565922,CA,AB,Edmonton,POI1,1152.585712150734
2017-06-21 02:43:46.067,43.63000,-79.47700,5142154,CA,ON,Toronto,POI1,3644.811918236228
2017-06-21 02:44:04.493,43.69630,-79.41250,5146605,CA,ON,Toronto,POI1,3154.5758677518174
2017-06-21 03:10:04.447,50.93330,-103.15000,4683811,CA,SK,Yorkton,POI3,5808.757108991316
2017-06-21 03:13:10.707,55.71175,-112.18074,4719974,CA,AB,Edmonton,POI1,10465.337821060426
2017-06-21 03:37:24.887,43.83150,-79.25990,5048899,CA,ON,Scarborough,POI1,2092.7789421567254
2017-06-21 06:01:56.987,44.33030,-79.72680,4571330,CA,ON,Barrie,POI1,5891.457122668263
2017-06-21 06:09:59.243,51.08290,-114.09500,5462553,CA,AB,Calgary,POI4,3248.631615894857
2017-06-21 06:20:44.207,43.52960,-79.66300,4821366,CA,ON,Mississauga,POI1,4874.869935870299
2017-06-21 06:53:09.723,42.90265,-78.93470,5269586,CA,ON,Fort Erie,POI1,5994.236162291178
2017-06-21 07:21:06.590,53.53140,-113.58200,5595605,CA,AB,Edmonton,POI1,615.418035030512
2017-06-21 07:27:19.617,44.33030,-79.72680,4898708,CA,ON,Barrie,POI1,5891.457122668263
2017-06-21 08:01:13.680,45.58741,-73.59414,4539735,CA,QC,Saint Léonard,POI3,419.1809517695793
2017-06-21 08:27:19.643,43.79970,-79.32090,4898839,CA,ON,Scarborough,POI1,2485.1708766093548
2017-06-21 08:56:06.740,51.07990,-114.08100,5318469,CA,AB,Calgary,POI4,3243.9305660907353
2017-06-21 09:01:57.777,45.47160,-76.68480,4573277,CA,ON,Renfrew,POI3,719.8433530501287
2017-06-21 09:06:32.837,44.33030,-79.72680,4634663,CA,ON,Barrie,POI1,5891.457122668263
2017-06-21 09:14:37.610,49.82453,-97.15191,4740270,CA,MB,Winnipeg,POI1,4257.493389012326
2017-06-21 09:14:51.853,56.36036,-94.71396,4743925,CA,MB,Gillam,POI4,9123.091742841474
2017-06-21 09:20:50.750,53.48290,-113.49900,5590365,CA,AB,Edmonton,POI1,411.8662175972108
2017-06-21 09:29:11.697,43.84280,-79.42390,4918442,CA,ON,Richmond Hill,POI1,3127.7726522173652
2017-06-21 09:30:53.910,52.12250,-106.72488,4942974,CA,SK,Saskatoon,POI3,1800.3145812153373
2017-06-21 09:32:16.697,50.98190,-114.10040,4968538,CA,AB,Calgary,POI4,3861.341018714835
2017-06-21 09:38:10.187,49.29300,-123.04800,5062715,CA,BC,Vancouver,POI1,5356.372840969951
2017-06-21 09:45:15.067,53.51670,-113.31670,5163008,CA,AB,Sherwood Park,POI1,1085.2459458974552
2017-06-21 10:14:21.750,43.84360,-79.27410,4737205,CA,ON,Markham,POI1,2182.8882558633345
2017-06-21 10:19:20.997,45.62780,-77.33900,5574173,CA,ON,Golden Lake,POI3,335.753064926445
2017-06-21 10:32:45.010,51.12856,-113.95678,4976946,CA,AB,Calgary,POI4,2767.0654523622607
2017-06-21 10:34:34.087,45.49558,-73.58072,5008078,CA,QC,Montréal,POI3,166.05804961465293
2017-06-21 10:51:18.657,51.06210,-114.11590,5244117,CA,AB,Calgary,POI4,3405.8248008069163
2017-06-21 10:57:46.130,51.00810,-114.07300,5337568,CA,AB,Calgary,POI4,3661.37569521128
2017-06-21 11:30:05.823,45.52090,-73.77620,4928062,CA,QC,Laval,POI3,42.79796903600763
2017-06-21 11:42:43.757,50.95738,-114.22057,5125305,CA,AB,Calgary,POI4,4204.133711356249
2017-06-21 11:54:59.383,49.71171,-112.82266,5296709,CA,AB,Lethbridge,POI4,11844.74982675224
2017-06-21 12:02:07.803,45.27320,-66.06480,4576759,CA,NB,Saint John,POI3,1724.5095566770478
2017-06-21 13:31:58.253,51.12640,-114.14190,4965520,CA,AB,Calgary,POI4,3072.5177002686705
2017-06-21 14:05:52.793,51.12598,-114.24403,4624706,CA,AB,Calgary,POI4,3258.631828598976
2017-06-21 14:18:04.840,56.76510,-111.45300,5556357,CA,AB,Wood Buffalo,POI1,7378.986421415288
2017-06-21 14:29:05.400,51.04190,-114.20000,4916428,CA,AB,Calgary,POI4,3667.1127848841093
2017-06-21 14:37:29.290,53.41040,-113.51700,5051607,CA,AB,Edmonton,POI1,887.74254047978
2017-06-21 15:10:41.660,45.53153,-73.61362,4690356,CA,QC,Montréal,POI3,63.59161492924418
2017-06-21 15:37:34.913,43.74760,-79.69120,5052166,CA,ON,Brampton,POI1,4810.293730215809
2017-06-21 15:48:43.013,51.04860,-113.96800,5212697,CA,AB,Calgary,POI4,3265.6834550374456
2017-06-21 15:52:19.850,53.41256,-113.44022,5257656,CA,AB,Edmonton,POI1,899.2127271319225
2017-06-21 16:03:15.043,44.14920,-79.85530,5403193,CA,ON,Alliston,POI1,6198.945019544937
2017-06-21 16:13:40.150,49.18114,-123.11834,5506338,CA,BC,Richmond,POI1,6102.062319984829
2017-06-21 16:47:32.000,53.26170,-113.54900,5195133,CA,AB,Leduc,POI1,1856.9066351063364
2017-06-21 17:00:04.813,43.36770,-80.33800,4523593,CA,ON,Cambridge,POI1,8664.53038968382
2017-06-21 17:13:59.010,53.41040,-113.51700,4731344,CA,AB,Edmonton,POI1,887.74254047978
2017-06-21 17:24:51.683,43.79800,-79.22700,4870895,CA,ON,Scarborough,POI1,1900.9218163046514
2017-06-21 17:36:28.220,45.51890,-73.46130,5036367,CA,QC,Longueuil,POI3,27.94816303585173
2017-06-21 17:38:37.973,50.97220,-114.06200,5069380,CA,AB,Calgary,POI4,3862.3265163422952
2017-06-21 17:41:16.680,53.51780,-113.55200,5102917,CA,AB,Edmonton,POI1,456.3435199163875
2017-06-21 18:00:02.690,42.96110,-81.24310,4523104,CA,ON,London,POI1,11503.749740442408
2017-06-21 18:01:34.443,42.77920,-81.19270,4553222,CA,ON,Saint Thomas,POI1,10637.783886902907
2017-06-21 18:25:19.253,51.03922,-113.97842,4874527,CA,AB,Calgary,POI4,3336.8301348158657
2017-06-21 19:00:29.483,43.86010,-79.33410,4528767,CA,ON,Markham,POI1,2566.5863099732605
2017-06-21 19:01:59.177,51.13870,-114.20150,5390031,CA,AB,Calgary,POI4,3107.820277445828
2017-06-21 19:31:44.023,52.12859,-106.69364,4960108,CA,SK,Saskatoon,POI3,1845.1450449266624
2017-06-21 19:49:28.413,48.37380,-89.27790,5221156,CA,ON,Thunder Bay,POI1,7937.635844204461
2017-06-21 20:45:21.007,43.58690,-79.75590,5164945,CA,ON,Mississauga,POI1,5316.519590158386
2017-06-21 21:14:22.107,43.58730,-79.60760,4737303,CA,ON,Mississauga,POI1,4464.774184645672
2017-06-21 21:14:23.887,49.28040,-123.11500,5512435,CA,BC,Vancouver,POI1,5487.955006610206
2017-06-21 21:34:36.700,44.23770,-76.56020,5009725,CA,ON,Kingston,POI4,6928.37156262022
2017-06-21 21:45:34.130,52.12250,-106.72488,5167273,CA,SK,Saskatoon,POI3,1800.3145812153373
2017-06-21 21:55:14.557,45.51830,-73.50230,5300215,CA,QC,Longueuil,POI3,25.110473906226094
2017-06-21 22:01:57.073,46.50800,-80.98700,4570655,CA,ON,Sudbury,POI3,6171.56994367324
2017-06-21 22:11:32.690,56.66400,-111.13570,4699269,CA,AB,Fort Mcmurray,POI1,5285.300440537541
2017-06-21 22:26:49.230,44.60780,-79.41750,4893164,CA,ON,Orillia,POI1,5687.921872238767
2017-06-21 22:33:59.840,43.83950,-79.38310,4997927,CA,ON,Thornhill,POI1,2869.833249176155
2017-06-21 00:10:54.003,43.92050,-78.82870,4692652,CA,ON,Oshawa,POI1,800.3884872019089
2017-06-21 00:45:40.787,51.05710,-114.07700,5170790,CA,AB,Calgary,POI4,3373.368420011624
2017-06-21 00:49:32.890,50.58082,-111.90774,5221320,CA,AB,Brooks,POI3,7840.894811284798
2017-06-21 00:55:05.617,53.35010,-113.41870,5299049,CA,AB,Beaumont,POI1,1320.2080994441533
2017-06-21 00:57:05.277,51.30820,-114.03980,5330529,CA,AB,Airdrie,POI4,1878.8692741445404
2017-06-21 01:04:34.447,46.10330,-64.81500,4605615,CA,NB,Moncton,POI3,3351.85632593784
2017-06-21 01:07:16.393,45.32440,-75.60480,5441500,CA,ON,Ottawa,POI4,717.3520133214074
2017-06-21 01:07:27.930,44.03900,-79.47240,4651697,CA,ON,Newmarket,POI1,3677.632152253902
2017-06-21 01:08:19.477,43.84400,-79.40200,5448326,CA,ON,Richmond Hill,POI1,2989.895985346027
2017-06-21 01:30:07.033,46.33770,-79.37170,4929325,CA,ON,North Bay,POI4,3196.390512722369
2017-06-21 01:51:18.020,43.18000,-79.21000,5244035,CA,ON,Saint Catharines,POI1,4500.203085411479
2017-06-21 01:51:22.730,51.03780,-114.06500,5245208,CA,AB,Calgary,POI4,3470.4279829864927
2017-06-21 01:53:48.337,47.55650,-52.76400,5276471,CA,NL,St. John's,POI4,11618.940006641435
2017-06-21 02:01:54.747,49.89300,-97.00100,5389666,CA,MB,Winnipeg,POI1,4994.426580552117
2017-06-21 02:06:11.390,52.26860,-113.78700,5430427,CA,AB,Red Deer,POI3,2594.400932543582
2017-06-21 02:45:05.973,43.60460,-79.67290,5161799,CA,ON,Mississauga,POI1,4814.111964737481
2017-06-21 03:06:20.033,45.44310,-73.75100,4631937,CA,QC,Dorval,POI3,505.22857992578827
2017-06-21 04:00:23.330,43.66820,-79.42090,5374219,CA,ON,Toronto,POI1,3250.77472019905
2017-06-21 04:02:13.957,51.01460,-114.21100,4578395,CA,AB,Calgary,POI4,3847.364515368637
2017-06-21 04:37:25.137,43.87700,-79.25780,5050729,CA,ON,Markham,POI1,2095.635530636004
2017-06-21 04:42:41.843,43.26490,-79.95550,5125146,CA,ON,Dundas,POI1,6841.329577846634
2017-06-21 04:45:05.807,44.29150,-78.54950,5160341,CA,ON,Lindsay,POI1,3720.9474831135853
2017-06-21 04:56:08.743,43.58300,-79.58500,5319946,CA,ON,Mississauga,POI1,4344.367685046207
2017-06-21 05:05:24.603,51.28890,-114.01500,4617298,CA,AB,Airdrie,POI4,1936.7250422592738
2017-06-21 05:14:48.080,45.49340,-73.58370,4742938,CA,QC,Montréal,POI3,179.9696036971245
2017-06-21 05:15:00.117,55.15680,-118.78900,5517433,CA,AB,Grande Prairie,POI1,9766.923873745973
2017-06-21 05:20:23.523,53.52710,-113.10700,4815585,CA,AB,Ardrossan,POI1,2396.2455020102943
2017-06-21 05:38:33.497,45.50376,-73.68476,5068903,CA,QC,Saint-Laurent,POI3,117.71057165928084
2017-06-21 06:08:55.690,51.15810,-113.93800,5452176,CA,AB,Calgary,POI4,2563.994836653329
2017-06-21 06:31:03.083,51.09050,-114.18200,4945145,CA,AB,Calgary,POI4,3350.9805590073834
2017-06-21 06:51:09.960,53.60751,-113.48720,5241499,CA,AB,Edmonton,POI1,391.0473395867363
2017-06-21 08:01:52.623,48.40840,-89.25500,4569351,CA,ON,Thunder Bay,POI1,8026.057033143222
2017-06-21 08:06:12.430,53.52630,-113.28700,5430883,CA,AB,Sherwood Park,POI1,1262.2921374018422
2017-06-21 08:08:11.790,43.87960,-79.72284,4659937,CA,ON,Bolton,POI1,5030.18989194156
2017-06-21 08:14:29.827,53.42171,-113.47071,4738961,CA,AB,Edmonton,POI1,798.881404943372
2017-06-21 08:21:22.577,53.59040,-113.55767,5600294,CA,AB,Edmonton,POI1,533.0922440323334
